post_category,topic,mean_share_post_averaged,n_posts_in_category
失败|抢救者,0,0.3622181491876205,2
失败|抢救者,1,0.11935009641636596,2
失败|抢救者,2,0.03831643660385284,2
失败|抢救者,3,0.0479408900853428,2
失败|抢救者,4,0.4321744277068179,2
失败|服务者,0,0.21465968586387435,1
失败|服务者,1,0.1099476439790576,1
失败|服务者,2,0.1256544502617801,1
失败|服务者,3,0.031413612565445025,1
失败|服务者,4,0.518324607329843,1
失败|观众,0,0.21027932459134183,2
失败|观众,1,0.0757364828453386,2
失败|观众,2,0.0823827914496138,2
失败|观众,3,0.09852703430932279,2
失败|观众,4,0.5330743668043829,2
常态|保护者,0,0.44642857142857145,1
常态|保护者,1,0.06696428571428571,1
常态|保护者,2,0.03571428571428571,1
常态|保护者,3,0.08705357142857142,1
常态|保护者,4,0.3638392857142857,1
常态|服务者,0,0.25349143610013175,2
常态|服务者,1,0.10415019762845851,2
常态|服务者,2,0.05533596837944664,2
常态|服务者,3,0.031159420289855074,2
常态|服务者,4,0.555862977602108,2
常态|观众,0,0.15638316337396782,5
常态|观众,1,0.05449693634522157,5
常态|观众,2,0.16343655034090387,5
常态|观众,3,0.2520335781161015,5
常态|观众,4,0.3736497718238052,5
弱势|保护者,0,0.18345323741007194,1
弱势|保护者,1,0.08633093525179857,1
弱势|保护者,2,0.03597122302158273,1
弱势|保护者,3,0.17625899280575538,1
弱势|保护者,4,0.5179856115107914,1
弱势|服务者,0,0.14561664190193166,1
弱势|服务者,1,0.06983655274888559,1
弱势|服务者,2,0.05943536404160475,1
弱势|服务者,3,0.15601783060921248,1
弱势|服务者,4,0.5690936106983655,1
弱势|观众,0,0.1752545866831581,3
弱势|观众,1,0.06083063528441679,3
弱势|观众,2,0.06654637612620806,3
弱势|观众,3,0.28865703857300495,3
弱势|观众,4,0.40871136333321206,3
强势|服务者,0,0.12921892965597193,4
强势|服务者,1,0.06300005171963594,4
强势|服务者,2,0.15626068979187335,4
强势|服务者,3,0.05743539431231376,4
强势|服务者,4,0.594084934520205,4
强势|被超越者,0,0.20230269098789957,2
强势|被超越者,1,0.10804587321654324,2
强势|被超越者,2,0.0670218529889832,2
强势|被超越者,3,0.054948528083799894,2
强势|被超越者,4,0.567681054722774,2
强势|观众,0,0.18701549738800016,5
强势|观众,1,0.12490087230078414,5
强势|观众,2,0.09064038629742296,5
强势|观众,3,0.1244630217730344,5
强势|观众,4,0.4729802222407583,5
混合|观众,0,0.2413582818976845,4
混合|观众,1,0.07486523293287119,4
混合|观众,2,0.05818793663250765,4
混合|观众,3,0.15983867507771746,4
混合|观众,4,0.46574987345921925,4
