robot_status,topic,mean_share_post_averaged,n_posts_in_status
失败,0,0.20991793071433468,5
失败,1,0.059546449208253124,5
失败,2,0.03492098022250273,5
失败,3,0.02734500807962032,5
失败,4,0.022578288532021613,5
失败,5,0.06760675193713575,5
失败,6,0.0646602479951938,5
失败,7,0.06667300774641753,5
失败,8,0.0450877563943925,5
失败,9,0.08552065184139598,5
失败,10,0.2707549691262279,5
失败,11,0.04538795820250411,5
常态,0,0.1601658610798603,8
常态,1,0.02763670227086179,8
常态,2,0.06201421434407459,8
常态,3,0.09938879632927378,8
常态,4,0.015188829751007955,8
常态,5,0.014183643105738839,8
常态,6,0.08338087869682227,8
常态,7,0.08115065538262556,8
常态,8,0.0858782307809649,8
常态,9,0.032705620890744296,8
常态,10,0.2889798589674357,8
常态,11,0.049326708400590016,8
弱势,0,0.13029376271327914,5
弱势,1,0.03108691908033056,5
弱势,2,0.034003346350721816,5
弱势,3,0.18034243677500483,5
弱势,4,0.017390029966255476,5
弱势,5,0.07255001577605961,5
弱势,6,0.07181984275211362,5
弱势,7,0.11092816998152213,5
弱势,8,0.06550838003442037,5
弱势,9,0.05132076965431178,5
弱势,10,0.20873203512890157,5
弱势,11,0.026024291787079074,5
强势,0,0.12555721511088255,11
强势,1,0.057756893284359935,11
强势,2,0.05275774105308098,11
强势,3,0.0543378754888627,11
强势,4,0.020958592831338493,11
强势,5,0.03999922858005814,11
强势,6,0.09416804818164713,11
强势,7,0.05348825131240824,11
强势,8,0.14566239450224172,11
强势,9,0.0870417995832702,11
强势,10,0.22930764983450586,11
强势,11,0.03896431023734406,11
混合,0,0.18478562668531284,4
混合,1,0.04680787880108536,4
混合,2,0.032300247267978074,4
混合,3,0.11127679467792936,4
混合,4,0.02608438025814793,4
混合,5,0.026415283982935113,4
混合,6,0.08610949208553408,4
混合,7,0.08164947351988648,4
混合,8,0.060834499024923556,4
混合,9,0.05045973932039654,4
混合,10,0.26367361701136616,4
混合,11,0.02960296736450442,4
