post_category,topic,mean_share_post_averaged,n_posts_in_category
失败|抢救者,0,0.1355365904881914,2
失败|抢救者,1,0.053615136414838574,2
失败|抢救者,2,0.05373159974798099,2
失败|抢救者,3,0.07206407392557802,2
失败|抢救者,4,0.19106478034251675,2
失败|抢救者,5,0.05837294995895145,2
失败|抢救者,6,0.06627336426293984,2
失败|抢救者,7,0.04610038757469882,2
失败|抢救者,8,0.10205815529717242,2
失败|抢救者,9,0.08514424270194934,2
失败|抢救者,10,0.06569868453710598,2
失败|抢救者,11,0.07034003474807644,2
失败|服务者,0,0.09947643979057591,1
失败|服务者,1,0.04712041884816754,1
失败|服务者,2,0.04712041884816754,1
失败|服务者,3,0.07329842931937172,1
失败|服务者,4,0.15706806282722513,1
失败|服务者,5,0.1518324607329843,1
失败|服务者,6,0.10471204188481675,1
失败|服务者,7,0.03664921465968586,1
失败|服务者,8,0.05759162303664921,1
失败|服务者,9,0.05235602094240838,1
失败|服务者,10,0.08900523560209424,1
失败|服务者,11,0.08376963350785341,1
失败|观众,0,0.0855487695347584,2
失败|观众,1,0.04728758756960661,2
失败|观众,2,0.07676935512843541,2
失败|观众,3,0.03875516436141548,2
失败|观众,4,0.1539653314172804,2
失败|观众,5,0.09558559367702532,2
失败|观众,6,0.06300520926890604,2
失败|观众,7,0.10364648823423747,2
失败|观众,8,0.0864020118555775,2
失败|观众,9,0.08451589725166157,2
失败|观众,10,0.055752649541943596,2
失败|观众,11,0.10876594215915214,2
常态|保护者,0,0.109375,1
常态|保护者,1,0.2700892857142857,1
常态|保护者,2,0.03125,1
常态|保护者,3,0.05133928571428571,1
常态|保护者,4,0.08482142857142858,1
常态|保护者,5,0.017857142857142856,1
常态|保护者,6,0.05357142857142857,1
常态|保护者,7,0.15401785714285715,1
常态|保护者,8,0.06919642857142858,1
常态|保护者,9,0.04241071428571429,1
常态|保护者,10,0.08258928571428571,1
常态|保护者,11,0.033482142857142856,1
常态|服务者,0,0.0857707509881423,2
常态|服务者,1,0.0686429512516469,2
常态|服务者,2,0.09644268774703557,2
常态|服务者,3,0.037944664031620556,2
常态|服务者,4,0.136034255599473,2
常态|服务者,5,0.025362318840579712,2
常态|服务者,6,0.04710144927536232,2
常态|服务者,7,0.1227931488801054,2
常态|服务者,8,0.04492753623188406,2
常态|服务者,9,0.08241106719367589,2
常态|服务者,10,0.12424242424242424,2
常态|服务者,11,0.12832674571805006,2
常态|观众,0,0.14070156204994544,5
常态|观众,1,0.09020831105050181,5
常态|观众,2,0.07775775254892137,5
常态|观众,3,0.04686087678954593,5
常态|观众,4,0.11368922005867657,5
常态|观众,5,0.08723013438658414,5
常态|观众,6,0.054237836857773614,5
常态|观众,7,0.18075431841274933,5
常态|观众,8,0.048524715295779966,5
常态|观众,9,0.06724832480018164,5
常态|观众,10,0.052984031771095744,5
常态|观众,11,0.03980291597824445,5
弱势|保护者,0,0.19424460431654678,1
弱势|保护者,1,0.07194244604316546,1
弱势|保护者,2,0.10071942446043165,1
弱势|保护者,3,0.08633093525179857,1
弱势|保护者,4,0.09712230215827339,1
弱势|保护者,5,0.046762589928057555,1
弱势|保护者,6,0.02877697841726619,1
弱势|保护者,7,0.08633093525179857,1
弱势|保护者,8,0.06115107913669065,1
弱势|保护者,9,0.046762589928057555,1
弱势|保护者,10,0.14028776978417265,1
弱势|保护者,11,0.039568345323741004,1
弱势|服务者,0,0.10846953937592868,1
弱势|服务者,1,0.029717682020802376,1
弱势|服务者,2,0.05052005943536404,1
弱势|服务者,3,0.11589895988112928,1
弱势|服务者,4,0.10549777117384844,1
