帖子id,topic,count,n_comments,share_within_cell
69e42cc100000000220001ad,0,289,439,0.6583143507972665
69e42cc100000000220001ad,1,142,439,0.3234624145785877
69e42cc100000000220001ad,2,8,439,0.018223234624145785
69e43b14000000001a02e095,0,125,457,0.2735229759299781
69e43b14000000001a02e095,1,96,457,0.2100656455142232
69e43b14000000001a02e095,2,236,457,0.5164113785557987
69e48d54000000002102e178,0,91,151,0.6026490066225165
69e48d54000000002102e178,1,55,151,0.36423841059602646
69e48d54000000002102e178,2,5,151,0.033112582781456956
69e59e520000000022027a90,0,376,734,0.5122615803814714
69e59e520000000022027a90,1,346,734,0.4713896457765668
69e59e520000000022027a90,2,12,734,0.01634877384196185
69e6f2bc0000000023005345,0,77,104,0.7403846153846154
69e6f2bc0000000023005345,1,24,104,0.23076923076923078
69e6f2bc0000000023005345,2,3,104,0.028846153846153848
