post_category,topic,mean_share_post_averaged,n_posts_in_category
弱势|保护者,0,0.20863309352517986,1
弱势|保护者,1,0.025179856115107913,1
弱势|保护者,2,0.17266187050359713,1
弱势|保护者,3,0.10071942446043165,1
弱势|保护者,4,0.10431654676258993,1
弱势|保护者,5,0.06115107913669065,1
弱势|保护者,6,0.17266187050359713,1
弱势|保护者,7,0.04316546762589928,1
弱势|保护者,8,0.046762589928057555,1
弱势|保护者,9,0.06474820143884892,1
弱势|服务者,0,0.13224368499257058,1
弱势|服务者,1,0.0787518573551263,1
弱势|服务者,2,0.04903417533432392,1
弱势|服务者,3,0.0237741456166419,1
弱势|服务者,4,0.05794947994056464,1
弱势|服务者,5,0.0787518573551263,1
弱势|服务者,6,0.16196136701337296,1
弱势|服务者,7,0.041604754829123326,1
弱势|服务者,8,0.02823179791976226,1
弱势|服务者,9,0.3476968796433878,1
弱势|观众,0,0.18473716759431047,3
弱势|观众,1,0.1119967987194878,3
弱势|观众,2,0.06235657899523447,3
弱势|观众,3,0.053467690106345576,3
弱势|观众,4,0.06980877199364595,3
弱势|观众,5,0.11350916124025368,3
弱势|观众,6,0.13949773848933514,3
弱势|观众,7,0.12419561764099578,3
弱势|观众,8,0.09351570931402864,3
弱势|观众,9,0.046914765906362545,3
