post_category,topic,mean_share_post_averaged,n_posts_in_category
弱势|保护者,0,0.26258992805755393,1
弱势|保护者,1,0.08992805755395683,1
弱势|保护者,2,0.1510791366906475,1
弱势|保护者,3,0.050359712230215826,1
弱势|保护者,4,0.09352517985611511,1
弱势|保护者,5,0.039568345323741004,1
弱势|保护者,6,0.07913669064748201,1
弱势|保护者,7,0.05755395683453238,1
弱势|保护者,8,0.0683453237410072,1
弱势|保护者,9,0.1079136690647482,1
弱势|服务者,0,0.17682020802377416,1
弱势|服务者,1,0.08320950965824665,1
弱势|服务者,2,0.07280832095096583,1
弱势|服务者,3,0.1411589895988113,1
弱势|服务者,4,0.09212481426448738,1
弱势|服务者,5,0.1515601783060921,1
弱势|服务者,6,0.04903417533432392,1
弱势|服务者,7,0.12184249628528974,1
弱势|服务者,8,0.04903417533432392,1
弱势|服务者,9,0.06240713224368499,1
弱势|观众,0,0.2239838965889386,3
弱势|观众,1,0.09632556052724119,3
弱势|观众,2,0.09600397734851517,3
弱势|观众,3,0.08287921229097699,3
弱势|观众,4,0.10748444832478445,3
弱势|观众,5,0.07039615846338536,3
弱势|观众,6,0.08148277492815308,3
弱势|观众,7,0.08678331938836141,3
弱势|观众,8,0.08292141098863788,3
弱势|观众,9,0.07173924115100586,3
