帖子id,topic,count,n_comments,share_within_cell
69e42cc100000000220001ad,0,219,935,0.23422459893048128
69e42cc100000000220001ad,1,89,935,0.09518716577540107
69e42cc100000000220001ad,2,107,935,0.1144385026737968
69e42cc100000000220001ad,3,90,935,0.0962566844919786
69e42cc100000000220001ad,4,70,935,0.0748663101604278
69e42cc100000000220001ad,5,33,935,0.03529411764705882
69e42cc100000000220001ad,6,83,935,0.08877005347593583
69e42cc100000000220001ad,7,119,935,0.12727272727272726
69e42cc100000000220001ad,8,63,935,0.06737967914438503
69e42cc100000000220001ad,9,62,935,0.06631016042780749
69e43b14000000001a02e095,0,119,673,0.17682020802377416
69e43b14000000001a02e095,1,56,673,0.08320950965824665
69e43b14000000001a02e095,2,49,673,0.07280832095096583
69e43b14000000001a02e095,3,95,673,0.1411589895988113
69e43b14000000001a02e095,4,62,673,0.09212481426448738
69e43b14000000001a02e095,5,102,673,0.1515601783060921
69e43b14000000001a02e095,6,33,673,0.04903417533432392
69e43b14000000001a02e095,7,82,673,0.12184249628528974
69e43b14000000001a02e095,8,33,673,0.04903417533432392
69e43b14000000001a02e095,9,42,673,0.06240713224368499
69e48d54000000002102e178,0,73,278,0.26258992805755393
69e48d54000000002102e178,1,25,278,0.08992805755395683
69e48d54000000002102e178,2,42,278,0.1510791366906475
69e48d54000000002102e178,3,14,278,0.050359712230215826
69e48d54000000002102e178,4,26,278,0.09352517985611511
69e48d54000000002102e178,5,11,278,0.039568345323741004
69e48d54000000002102e178,6,22,278,0.07913669064748201
69e48d54000000002102e178,7,16,278,0.05755395683453238
69e48d54000000002102e178,8,19,278,0.0683453237410072
69e48d54000000002102e178,9,30,278,0.1079136690647482
69e59e520000000022027a90,0,173,1275,0.13568627450980392
69e59e520000000022027a90,1,143,1275,0.11215686274509803
69e59e520000000022027a90,2,86,1275,0.06745098039215686
69e59e520000000022027a90,3,85,1275,0.06666666666666667
69e59e520000000022027a90,4,222,1275,0.17411764705882352
69e59e520000000022027a90,5,141,1275,0.11058823529411765
69e59e520000000022027a90,6,84,1275,0.06588235294117648
69e59e520000000022027a90,7,76,1275,0.0596078431372549
69e59e520000000022027a90,8,148,1275,0.11607843137254902
69e59e520000000022027a90,9,117,1275,0.09176470588235294
69e6f2bc0000000023005345,0,74,245,0.3020408163265306
69e6f2bc0000000023005345,1,20,245,0.08163265306122448
69e6f2bc0000000023005345,2,26,245,0.10612244897959183
69e6f2bc0000000023005345,3,21,245,0.08571428571428572
69e6f2bc0000000023005345,4,18,245,0.07346938775510205
69e6f2bc0000000023005345,5,16,245,0.0653061224489796
69e6f2bc0000000023005345,6,22,245,0.08979591836734693
69e6f2bc0000000023005345,7,18,245,0.07346938775510205
69e6f2bc0000000023005345,8,16,245,0.0653061224489796
69e6f2bc0000000023005345,9,14,245,0.05714285714285714
