Topic,ctfidf_top_terms
-1,"可爱,荣耀,孩子,奶瓶,马拉松,遥控,机器人,参加,第一,自主,人类,倒数,保安,第一个,摔倒"
0,"真的,搞笑,可爱,加油,孩子,跑步,比赛,好笑,一样,视频,一步,步伐,意义,厉害,知道"
1,"机器人,人类,这些,机器,人形,机械,小机器人,未来,为什么,ai,马拉松,跑步,肯定,比赛,形态"
2,"降温,屁股,云南白药,喷雾,过热,喷点,电机,防晒,一下,裤裆,散热,孩子,还要,太热,关节"
