topic_id,帖子id,raw_count,share_raw
47,69e48341000000001a02d0c4,5,0.08064516129032258
47,69e59e520000000022027a90,5,0.08064516129032258
47,69df625d0000000021005c63,4,0.06451612903225806
48,69df625d0000000021005c63,18,0.2903225806451613
48,69e59e520000000022027a90,15,0.24193548387096775
48,69e2583b00000000230211ea,9,0.14516129032258066
48,69e4426b000000001d01c7ed,5,0.08064516129032258
48,69e481e8000000002003ad94,4,0.06451612903225806
49,69e47f8f000000001f007203,32,0.5245901639344263
49,69e2583b00000000230211ea,15,0.2459016393442623
49,69db34bb000000001a0348ae,3,0.04918032786885246
49,69df625d0000000021005c63,3,0.04918032786885246
49,69e481e8000000002003ad94,3,0.04918032786885246
50,69da7e87000000001a03484e,12,0.20689655172413793
50,69e40352000000002102fc75,11,0.1896551724137931
50,69e59e520000000022027a90,6,0.10344827586206896
50,69df625d0000000021005c63,5,0.08620689655172414
50,69e47f8f000000001f007203,4,0.06896551724137931
51,69e481e8000000002003ad94,25,0.44642857142857145
51,69da7e87000000001a03484e,10,0.17857142857142858
51,69e40352000000002102fc75,4,0.07142857142857142
51,69e46032000000001f002048,4,0.07142857142857142
51,69df625d0000000021005c63,3,0.05357142857142857
52,69e4426b000000001d01c7ed,9,0.16363636363636364
52,69e42cc100000000220001ad,8,0.14545454545454545
52,69e47f8f000000001f007203,8,0.14545454545454545
52,69e48341000000001a02d0c4,6,0.10909090909090909
52,69e6f2bc0000000023005345,6,0.10909090909090909
53,69da7e87000000001a03484e,16,0.2909090909090909
53,69e47f8f000000001f007203,9,0.16363636363636364
53,69e40352000000002102fc75,6,0.10909090909090909
53,69e481e8000000002003ad94,6,0.10909090909090909
53,69e2583b00000000230211ea,4,0.07272727272727272
54,69e47f8f000000001f007203,11,0.2
54,69e59e520000000022027a90,10,0.18181818181818182
54,69df625d0000000021005c63,9,0.16363636363636364
54,69e46730000000001d0199c8,8,0.14545454545454545
54,69e429b4000000001b00037a,3,0.05454545454545454
55,69e59e520000000022027a90,45,0.8333333333333334
55,69da7e87000000001a03484e,3,0.05555555555555555
55,69e481e8000000002003ad94,2,0.037037037037037035
55,69e2583b00000000230211ea,1,0.018518518518518517
55,69e44171000000001a026b25,1,0.018518518518518517
56,69e481e8000000002003ad94,47,0.9038461538461539
56,69e40352000000002102fc75,3,0.057692307692307696
56,69e43b14000000001a02e095,1,0.019230769230769232
56,69e4426b000000001d01c7ed,1,0.019230769230769232
57,69e481e8000000002003ad94,39,0.7647058823529411
57,69e43b14000000001a02e095,5,0.09803921568627451
57,69e47f8f000000001f007203,2,0.0392156862745098
57,69df625d0000000021005c63,1,0.0196078431372549
57,69e44171000000001a026b25,1,0.0196078431372549
58,69e2583b00000000230211ea,9,0.18
58,69e481e8000000002003ad94,7,0.14
58,69e59e520000000022027a90,7,0.14
58,69df625d0000000021005c63,6,0.12
58,69da7e87000000001a03484e,5,0.1
59,69e481e8000000002003ad94,26,0.52
59,69da7e87000000001a03484e,17,0.34
59,69e44278000000001a0217bb,2,0.04
59,69df625d0000000021005c63,1,0.02
59,69e2583b00000000230211ea,1,0.02
60,69e2583b00000000230211ea,32,0.6530612244897959
60,69df625d0000000021005c63,5,0.10204081632653061
60,69e48b0b000000001a02578c,4,0.08163265306122448
60,69e41e24000000001a025f1a,2,0.04081632653061224
60,69e481e8000000002003ad94,2,0.04081632653061224
61,69e481e8000000002003ad94,34,0.6938775510204082
61,69e4412a000000002103883f,4,0.08163265306122448
61,69e43a5a000000001d01dcc7,2,0.04081632653061224
61,69e45dbe000000001f00434f,2,0.04081632653061224
61,69e41e24000000001a025f1a,1,0.02040816326530612
62,69e42cc100000000220001ad,27,0.5625
62,69e43b14000000001a02e095,5,0.10416666666666667
62,69e48341000000001a02d0c4,5,0.10416666666666667
62,69e6f2bc0000000023005345,4,0.08333333333333333
