robot_status,topic,mean_share_post_averaged,n_posts_in_status
强势,0,0.10977917981072555,1
强势,1,0.04437434279705573,1
强势,2,0.06519453207150368,1
强势,3,0.039116719242902206,1
强势,4,0.0056782334384858045,1
强势,5,0.03617245005257624,1
强势,6,0.028601472134595164,1
强势,7,0.030494216614090432,1
强势,8,0.03196635120925342,1
强势,9,0.006098843322818086,1
强势,10,0.023764458464773923,1
强势,11,0.015352260778128285,1
强势,12,0.03259726603575184,1
强势,13,0.026708727655099896,1
强势,14,0.02355415352260778,1
强势,15,0.024605678233438486,1
强势,16,0.01598317560462671,1
强势,17,0.010515247108307046,1
强势,18,0.025867507886435333,1
强势,19,0.017875920084121977,1
强势,20,0.012407991587802314,1
强势,21,0.020609884332281808,1
强势,22,0.014511041009463722,1
强势,23,0.01892744479495268,1
强势,24,0.003995793901156677,1
强势,25,0.01808622502628812,1
强势,26,0.0029442691903259727,1
强势,27,0.01598317560462671,1
强势,28,0.00946372239747634,1
强势,29,0.0004206098843322818,1
强势,30,0.016403785488958992,1
强势,31,0.01661409043112513,1
强势,32,0.010094637223974764,1
强势,33,0.011356466876971609,1
强势,34,0.010935856992639327,1
强势,35,0.016824395373291272,1
强势,36,0.015352260778128285,1
强势,37,0.015141955835962145,1
强势,38,0.010094637223974764,1
强势,39,0.012828601472134596,1
强势,40,0.0014721345951629863,1
强势,41,0.01177707676130389,1
强势,42,0.0012618296529968455,1
强势,43,0.0006309148264984228,1
强势,44,0.011146161934805467,1
强势,45,0.011146161934805467,1
强势,46,0.0010515247108307045,1
强势,47,0.00946372239747634,1
强势,48,0.00967402733964248,1
强势,49,0.0033648790746582543,1
强势,50,0.0092534174553102,1
强势,51,0.006309148264984227,1
强势,52,0.0056782334384858045,1
强势,53,0.002523659305993691,1
强势,54,0.0002103049421661409,1
强势,55,0.00694006309148265,1
强势,56,0.0031545741324921135,1
强势,57,0.0006309148264984228,1
强势,58,0.0077812828601472135,1
强势,59,0.0077812828601472135,1
强势,60,0.002523659305993691,1
强势,61,0.005257623554153523,1
强势,62,0.005047318611987382,1
强势,63,0.0004206098843322818,1
强势,64,0.00694006309148265,1
强势,65,0.0006309148264984228,1
强势,66,0.0006309148264984228,1
成功,0,0.031634552446408115,4
成功,1,0.06943029645993563,4
成功,2,0.0,4
成功,3,0.03579917362133857,4
成功,4,0.09407046037200678,4
成功,5,0.00787037037037037,4
成功,6,0.01980206458299242,4
成功,7,0.0231048519063983,4
成功,8,0.009193121693121692,4
成功,9,0.019243986254295534,4
成功,10,0.00929028255059183,4
成功,11,0.022916666666666665,4
成功,12,0.00011574074074074075,4
成功,13,0.011915159821087656,4
成功,14,0.008265150275459553,4
成功,15,0.21026581165112096,4
成功,16,0.011751861397479954,4
成功,17,0.051256784214258444,4
成功,18,0.0006944444444444445,4
成功,19,0.0033564814814814816,4
成功,20,0.0198351333660612,4
成功,21,0.0022156084656084654,4
成功,22,0.008860388370697648,4
成功,23,0.0,4
成功,24,0.03906667621229477,4
成功,25,0.002693060328369607,4
成功,26,0.03185154502809142,4
成功,27,0.0010416666666666667,4
成功,28,0.019372170403098236,4
成功,29,0.00949074074074074,4
成功,30,0.006777055037364315,4
成功,31,0.0022156084656084654,4
成功,32,0.003935185185185185,4
成功,33,0.010032284677903234,4
成功,34,0.015071183112420226,4
成功,35,0.00011574074074074075,4
成功,36,0.0083994708994709,4
成功,37,0.0,4
成功,38,0.00489213440244368,4
成功,39,0.0002314814814814815,4
成功,40,0.008234126984126984,4
成功,41,0.0022156084656084654,4
成功,42,0.0060185185185185185,4
成功,43,0.0060185185185185185,4
成功,44,0.002693060328369607,4
成功,45,0.0,4
成功,46,0.007438430698739977,4
成功,47,0.0002314814814814815,4
成功,48,0.00011574074074074075,4
成功,49,0.025210856106474663,4
成功,50,0.00011574074074074075,4
成功,51,0.0040819492172584956,4
成功,52,0.008050203185512464,4
成功,53,0.0060495418098510875,4
成功,54,0.004861111111111111,4
成功,55,0.005371631756941035,4
成功,56,0.0265005386461572,4
成功,57,0.0042824074074074075,4
成功,58,0.0002314814814814815,4
成功,59,0.001984126984126984,4
成功,60,0.03575366143020782,4
成功,61,0.0010416666666666667,4
成功,62,0.003503245513554792,4
成功,63,0.003587962962962963,4
成功,64,0.0,4
成功,65,0.007208994708994708,4
成功,66,0.003125,4
