帖子id,topic,count,n_comments,share_within_cell
69e43a5a000000001d01dcc7,0,15,68,0.22058823529411764
69e43a5a000000001d01dcc7,1,2,68,0.029411764705882353
69e43a5a000000001d01dcc7,2,3,68,0.04411764705882353
69e43a5a000000001d01dcc7,3,12,68,0.17647058823529413
69e43a5a000000001d01dcc7,4,6,68,0.08823529411764706
69e43a5a000000001d01dcc7,5,3,68,0.04411764705882353
69e43a5a000000001d01dcc7,6,1,68,0.014705882352941176
69e43a5a000000001d01dcc7,7,5,68,0.07352941176470588
69e43a5a000000001d01dcc7,8,4,68,0.058823529411764705
69e43a5a000000001d01dcc7,9,2,68,0.029411764705882353
69e43a5a000000001d01dcc7,10,12,68,0.17647058823529413
69e43a5a000000001d01dcc7,11,3,68,0.04411764705882353
69e4426b000000001d01c7ed,0,302,1399,0.21586847748391708
69e4426b000000001d01c7ed,1,102,1399,0.07290922087205147
69e4426b000000001d01c7ed,2,92,1399,0.06576125804145819
69e4426b000000001d01c7ed,3,83,1399,0.059328091493924234
69e4426b000000001d01c7ed,4,107,1399,0.0764832022873481
69e4426b000000001d01c7ed,5,115,1399,0.08220157255182273
69e4426b000000001d01c7ed,6,76,1399,0.054324517512508934
69e4426b000000001d01c7ed,7,123,1399,0.08791994281629735
69e4426b000000001d01c7ed,8,103,1399,0.0736240171551108
69e4426b000000001d01c7ed,9,77,1399,0.055039313795568263
69e4426b000000001d01c7ed,10,124,1399,0.08863473909935668
69e4426b000000001d01c7ed,11,95,1399,0.06790564689063616
69e5a09a000000002103ba03,0,13,36,0.3611111111111111
69e5a09a000000002103ba03,1,2,36,0.05555555555555555
69e5a09a000000002103ba03,3,6,36,0.16666666666666666
69e5a09a000000002103ba03,4,4,36,0.1111111111111111
69e5a09a000000002103ba03,6,2,36,0.05555555555555555
69e5a09a000000002103ba03,7,1,36,0.027777777777777776
69e5a09a000000002103ba03,9,2,36,0.05555555555555555
69e5a09a000000002103ba03,10,6,36,0.16666666666666666
