topic_id,帖子id,raw_count,share_raw
0,69e481e8000000002003ad94,562,0.4977856510186005
0,69da7e87000000001a03484e,68,0.06023029229406555
0,69e59e520000000022027a90,55,0.048715677590788306
0,69df625d0000000021005c63,53,0.046944198405668734
0,69e47f8f000000001f007203,43,0.03808680248007086
1,69e481e8000000002003ad94,274,0.25253456221198156
1,69e47f8f000000001f007203,107,0.09861751152073733
1,69da7e87000000001a03484e,94,0.08663594470046083
1,69e59e520000000022027a90,81,0.07465437788018434
1,69e2583b00000000230211ea,61,0.05622119815668203
2,69e481e8000000002003ad94,206,0.25307125307125306
2,69da7e87000000001a03484e,150,0.18427518427518427
2,69e47f8f000000001f007203,93,0.11425061425061425
2,69e40352000000002102fc75,53,0.06511056511056511
2,69e59e520000000022027a90,36,0.044226044226044224
3,69e481e8000000002003ad94,233,0.3675078864353312
3,69da7e87000000001a03484e,160,0.25236593059936907
3,69e4426b000000001d01c7ed,45,0.07097791798107256
3,69df625d0000000021005c63,32,0.050473186119873815
3,69e42cc100000000220001ad,26,0.04100946372239748
4,69e447d2000000001d01aa01,266,0.533066132264529
4,69e481e8000000002003ad94,83,0.16633266533066132
4,69e47f8f000000001f007203,42,0.0841683366733467
4,69da7e87000000001a03484e,16,0.03206412825651302
4,69e2583b00000000230211ea,16,0.03206412825651302
5,69e481e8000000002003ad94,225,0.45180722891566266
5,69da7e87000000001a03484e,148,0.2971887550200803
5,69e47f8f000000001f007203,17,0.03413654618473896
5,69e44278000000001a0217bb,10,0.020080321285140562
5,69e42cc100000000220001ad,10,0.020080321285140562
6,69e2583b00000000230211ea,139,0.3195402298850575
6,69da7e87000000001a03484e,60,0.13793103448275862
6,69e42cc100000000220001ad,50,0.11494252873563218
6,69e44171000000001a026b25,37,0.08505747126436781
6,69e481e8000000002003ad94,28,0.06436781609195402
7,69da7e87000000001a03484e,234,0.6
7,69e481e8000000002003ad94,27,0.06923076923076923
7,69df625d0000000021005c63,19,0.04871794871794872
7,69e45dbe000000001f00434f,19,0.04871794871794872
7,69e47f8f000000001f007203,18,0.046153846153846156
8,69e481e8000000002003ad94,217,0.5864864864864865
8,69da7e87000000001a03484e,89,0.24054054054054055
8,69e42cc100000000220001ad,13,0.03513513513513514
8,69e2583b00000000230211ea,10,0.02702702702702703
8,69e4426b000000001d01c7ed,9,0.024324324324324326
9,69da7e87000000001a03484e,153,0.42032967032967034
9,69e47f8f000000001f007203,50,0.13736263736263737
9,69e481e8000000002003ad94,33,0.09065934065934066
9,69e634590000000022003bb5,16,0.04395604395604396
9,69df625d0000000021005c63,12,0.03296703296703297
10,69e47f8f000000001f007203,62,0.1712707182320442
10,69e59e520000000022027a90,60,0.16574585635359115
10,69df625d0000000021005c63,47,0.1298342541436464
10,69e4426b000000001d01c7ed,46,0.1270718232044199
10,69da7e87000000001a03484e,25,0.06906077348066299
11,69e481e8000000002003ad94,55,0.17133956386292834
11,69e429b4000000001b00037a,35,0.10903426791277258
11,69e47f8f000000001f007203,33,0.102803738317757
11,69e59e520000000022027a90,31,0.09657320872274143
11,69df625d0000000021005c63,28,0.08722741433021806
12,69e481e8000000002003ad94,284,0.919093851132686
12,69e48b0b000000001a02578c,5,0.016181229773462782
12,69e41e24000000001a025f1a,4,0.012944983818770227
12,69e43b14000000001a02e095,4,0.012944983818770227
12,69e46032000000001f002048,3,0.009708737864077669
13,69e481e8000000002003ad94,75,0.2508361204013378
13,69da7e87000000001a03484e,73,0.24414715719063546
13,69e47f8f000000001f007203,24,0.0802675585284281
13,69e447d2000000001d01aa01,16,0.05351170568561873
13,69e4426b000000001d01c7ed,13,0.043478260869565216
14,69e481e8000000002003ad94,96,0.34657039711191334
14,69da7e87000000001a03484e,48,0.17328519855595667
14,69e47f8f000000001f007203,37,0.13357400722021662
14,69e40352000000002102fc75,16,0.05776173285198556
14,69e2583b00000000230211ea,14,0.05054151624548736
15,69e47f8f000000001f007203,91,0.3807531380753138
15,69db34bb000000001a0348ae,56,0.23430962343096234
15,69da7e87000000001a03484e,33,0.13807531380753138
15,69e2583b00000000230211ea,18,0.07531380753138076
15,69e481e8000000002003ad94,7,0.029288702928870293
16,69e42cc100000000220001ad,62,0.2831050228310502
16,69e47f8f000000001f007203,34,0.1552511415525114
16,69da7e87000000001a03484e,30,0.136986301369863
16,69e481e8000000002003ad94,23,0.1050228310502283
16,69e4426b000000001d01c7ed,10,0.045662100456621
17,69e481e8000000002003ad94,67,0.3059360730593607
17,69e47f8f000000001f007203,25,0.1141552511415525
17,69da7e87000000001a03484e,21,0.0958904109589041
17,69e447d2000000001d01aa01,17,0.0776255707762557
17,69e59e520000000022027a90,12,0.0547945205479452
18,69e4426b000000001d01c7ed,70,0.330188679245283
18,69e42cc100000000220001ad,52,0.24528301886792453
18,69e48341000000001a02d0c4,29,0.13679245283018868
18,69e59e520000000022027a90,14,0.0660377358490566
18,69e6f2bc0000000023005345,13,0.06132075471698113
19,69e2583b00000000230211ea,38,0.18446601941747573
19,69e481e8000000002003ad94,34,0.1650485436893204
19,69e4b08d000000001d01c1bc,21,0.10194174757281553
19,69da7e87000000001a03484e,20,0.0970873786407767
19,69df625d0000000021005c63,14,0.06796116504854369
20,69e42cc100000000220001ad,51,0.26842105263157895
20,69da7e87000000001a03484e,39,0.20526315789473684
20,69e4426b000000001d01c7ed,23,0.12105263157894737
20,69e47f8f000000001f007203,17,0.08947368421052632
20,69e481e8000000002003ad94,9,0.04736842105263158
21,69da7e87000000001a03484e,138,0.7340425531914894
21,69e481e8000000002003ad94,27,0.14361702127659576
21,69e47f8f000000001f007203,7,0.03723404255319149
21,69df625d0000000021005c63,5,0.026595744680851064
21,69e40352000000002102fc75,3,0.015957446808510637
22,69e42cc100000000220001ad,44,0.24444444444444444
22,69e4426b000000001d01c7ed,35,0.19444444444444445
22,69e47f8f000000001f007203,30,0.16666666666666666
22,69e43b14000000001a02e095,23,0.12777777777777777
22,69e6f2bc0000000023005345,10,0.05555555555555555
23,69e481e8000000002003ad94,46,0.26136363636363635
23,69da7e87000000001a03484e,34,0.19318181818181818
23,69e42cc100000000220001ad,12,0.06818181818181818
23,69e47f8f000000001f007203,11,0.0625
23,69df625d0000000021005c63,10,0.056818181818181816
24,69e481e8000000002003ad94,150,0.8928571428571429
24,69e47f8f000000001f007203,8,0.047619047619047616
24,69e2583b00000000230211ea,2,0.011904761904761904
24,69e4426b000000001d01c7ed,2,0.011904761904761904
24,69da7e87000000001a03484e,1,0.005952380952380952
25,69e481e8000000002003ad94,87,0.5272727272727272
25,69da7e87000000001a03484e,28,0.1696969696969697
25,69e40352000000002102fc75,12,0.07272727272727272
25,69e47f8f000000001f007203,8,0.048484848484848485
25,69e42cc100000000220001ad,6,0.03636363636363636
26,69e481e8000000002003ad94,47,0.31543624161073824
26,69da7e87000000001a03484e,27,0.18120805369127516
26,69e47f8f000000001f007203,12,0.08053691275167785
26,69e4551e000000001f005895,11,0.0738255033557047
26,69df625d0000000021005c63,9,0.06040268456375839
27,69e59e520000000022027a90,67,0.4527027027027027
27,69e45dbe000000001f00434f,20,0.13513513513513514
27,69df625d0000000021005c63,19,0.12837837837837837
27,69e463df000000001b003017,8,0.05405405405405406
27,69da7e87000000001a03484e,8,0.05405405405405406
28,69e481e8000000002003ad94,33,0.22602739726027396
28,69e2583b00000000230211ea,29,0.19863013698630136
28,69df625d0000000021005c63,20,0.136986301369863
28,69da7e87000000001a03484e,12,0.0821917808219178
28,69e47f8f000000001f007203,8,0.0547945205479452
29,69e481e8000000002003ad94,100,0.7246376811594203
29,69e447d2000000001d01aa01,12,0.08695652173913043
29,69da7e87000000001a03484e,9,0.06521739130434782
29,69e47f8f000000001f007203,5,0.036231884057971016
29,69e4412a000000002103883f,4,0.028985507246376812
30,69da7e87000000001a03484e,24,0.18045112781954886
