topic_id,帖子id,raw_count,share_raw
68,69e41e24000000001a025f1a,2,0.03076923076923077
69,69e481e8000000002003ad94,36,0.5538461538461539
69,69da7e87000000001a03484e,10,0.15384615384615385
69,69e4426b000000001d01c7ed,6,0.09230769230769231
69,69df625d0000000021005c63,3,0.046153846153846156
69,69e40352000000002102fc75,3,0.046153846153846156
70,69e43b14000000001a02e095,22,0.3384615384615385
70,69e47f8f000000001f007203,16,0.24615384615384617
70,69e48d54000000002102e178,12,0.18461538461538463
70,69da7e87000000001a03484e,4,0.06153846153846154
70,69e46032000000001f002048,2,0.03076923076923077
71,69e42cc100000000220001ad,28,0.4444444444444444
71,69e6f2bc0000000023005345,10,0.15873015873015872
71,69e43b14000000001a02e095,6,0.09523809523809523
71,69e48341000000001a02d0c4,6,0.09523809523809523
71,69e47f8f000000001f007203,4,0.06349206349206349
72,69e4426b000000001d01c7ed,51,0.8225806451612904
72,69e59e520000000022027a90,3,0.04838709677419355
72,69da7e87000000001a03484e,2,0.03225806451612903
72,69e43a5a000000001d01dcc7,1,0.016129032258064516
72,69e43b14000000001a02e095,1,0.016129032258064516
73,69e59e520000000022027a90,18,0.29508196721311475
73,69e47f8f000000001f007203,14,0.22950819672131148
73,69e46730000000001d0199c8,11,0.18032786885245902
73,69df625d0000000021005c63,8,0.13114754098360656
73,69e429b4000000001b00037a,3,0.04918032786885246
74,69e481e8000000002003ad94,54,0.8852459016393442
74,69e40352000000002102fc75,4,0.06557377049180328
74,69e43b14000000001a02e095,2,0.03278688524590164
74,69e47f8f000000001f007203,1,0.01639344262295082
75,69e59e520000000022027a90,50,0.847457627118644
75,69da7e87000000001a03484e,3,0.05084745762711865
75,69e481e8000000002003ad94,3,0.05084745762711865
75,69e44171000000001a026b25,1,0.01694915254237288
75,69e48341000000001a02d0c4,1,0.01694915254237288
76,69da7e87000000001a03484e,12,0.2033898305084746
76,69e2583b00000000230211ea,12,0.2033898305084746
76,69e59e520000000022027a90,7,0.11864406779661017
76,69df625d0000000021005c63,6,0.1016949152542373
76,69e481e8000000002003ad94,6,0.1016949152542373
77,69e447d2000000001d01aa01,52,0.9122807017543859
77,69da7e87000000001a03484e,1,0.017543859649122806
77,69df625d0000000021005c63,1,0.017543859649122806
77,69e2583b00000000230211ea,1,0.017543859649122806
77,69e4426b000000001d01c7ed,1,0.017543859649122806
78,69da7e87000000001a03484e,29,0.5087719298245614
78,69e447d2000000001d01aa01,8,0.14035087719298245
78,69e481e8000000002003ad94,6,0.10526315789473684
78,69e40352000000002102fc75,2,0.03508771929824561
78,69e42cc100000000220001ad,2,0.03508771929824561
79,69e45dbe000000001f00434f,52,0.9285714285714286
79,69e47f8f000000001f007203,2,0.03571428571428571
79,69da7e87000000001a03484e,1,0.017857142857142856
79,69df625d0000000021005c63,1,0.017857142857142856
80,69e481e8000000002003ad94,40,0.7407407407407407
80,69e43b14000000001a02e095,5,0.09259259259259259
80,69e42cc100000000220001ad,2,0.037037037037037035
80,69da7e87000000001a03484e,1,0.018518518518518517
80,69e2583b00000000230211ea,1,0.018518518518518517
81,69df625d0000000021005c63,25,0.46296296296296297
81,69da7e87000000001a03484e,8,0.14814814814814814
81,69e4412a000000002103883f,3,0.05555555555555555
81,69e45dbe000000001f00434f,3,0.05555555555555555
81,69e41e24000000001a025f1a,2,0.037037037037037035
82,69e2583b00000000230211ea,8,0.14814814814814814
82,69e59e520000000022027a90,8,0.14814814814814814
82,69e481e8000000002003ad94,7,0.12962962962962962
82,69da7e87000000001a03484e,6,0.1111111111111111
82,69df625d0000000021005c63,6,0.1111111111111111
83,69e42cc100000000220001ad,38,0.7169811320754716
83,69e4426b000000001d01c7ed,4,0.07547169811320754
83,69da7e87000000001a03484e,3,0.05660377358490566
83,69e2583b00000000230211ea,2,0.03773584905660377
83,69e46730000000001d0199c8,2,0.03773584905660377
84,69e481e8000000002003ad94,28,0.5283018867924528
84,69e4412a000000002103883f,6,0.11320754716981132
84,69e59e520000000022027a90,5,0.09433962264150944
84,69e40352000000002102fc75,2,0.03773584905660377
84,69e43b14000000001a02e095,2,0.03773584905660377
85,69e42cc100000000220001ad,26,0.49056603773584906
85,69e47f8f000000001f007203,12,0.22641509433962265
