post_category,topic,mean_share_post_averaged,n_posts_in_category
失败|抢救者,0,0.4745117131565382,2
失败|抢救者,1,0.12840750711190027,2
失败|抢救者,2,0.12035435401034805,2
失败|抢救者,3,0.15357122401053896,2
失败|抢救者,4,0.12315520171067454,2
失败|服务者,0,0.4293193717277487,1
失败|服务者,1,0.225130890052356,1
失败|服务者,2,0.08376963350785341,1
失败|服务者,3,0.16753926701570682,1
失败|服务者,4,0.09424083769633508,1
失败|观众,0,0.35297287587569603,2
失败|观众,1,0.18528830608945573,2
失败|观众,2,0.1727366624753009,2
失败|观众,3,0.15275282917190586,2
失败|观众,4,0.13624932638764145,2
