post_category,topic,mean_share_post_averaged,n_posts_in_category
失败|抢救者,0,0.4043244172060255,2
失败|抢救者,1,0.09323367126792294,2
失败|抢救者,2,0.08318727685816293,2
失败|抢救者,3,0.04376539320694198,2
失败|抢救者,4,0.3754892414609466,2
失败|服务者,0,0.32460732984293195,1
失败|服务者,1,0.14136125654450263,1
失败|服务者,2,0.04712041884816754,1
失败|服务者,3,0.031413612565445025,1
失败|服务者,4,0.45549738219895286,1
失败|观众,0,0.23306987605532603,2
失败|观众,1,0.1401338243218969,2
失败|观众,2,0.048679719777258844,2
失败|观众,3,0.08011496317585773,2
失败|观众,4,0.4980016166696605,2
