method,k_or_mcs,n_topics,outlier_rate,silhouette,dbcv,mean_ari,min_ari,largest_share,smallest_share
hdbscan,30,16.0,0.31915641476274165,0.5471908450126648,0.29876583791510436,1.0,1.0,0.321115126484254,0.018069179143004648
hdbscan,50,9.0,0.4460456942003515,0.5443114638328552,0.2662197610178416,1.0,1.0,0.3756345177664975,0.04568527918781726
hdbscan,80,3.0,0.2857644991212654,0.41491538286209106,0.08725930557675843,1.0,1.0,0.625492125984252,0.043799212598425195
hdbscan,100,2.0,0.38312829525483305,0.5811010599136353,0.15356879754960517,1.0,1.0,0.611965811965812,0.38803418803418804
hdbscan,200,2.0,0.4804920913884007,0.6428688764572144,0.2221530489825668,1.0,1.0,0.591339648173207,0.40866035182679294
kmeans,5,5.0,0.0,0.35757046937942505,,0.7962381600056799,0.7359805040106918,0.30826010544815463,0.15641476274165203
kmeans,7,7.0,0.0,0.33044105768203735,,0.7757503103846058,0.6976035157274053,0.21687170474516695,0.06256590509666081
kmeans,10,10.0,0.0,0.393320232629776,,0.7764101398966102,0.7001417890985021,0.281195079086116,0.012302284710017574
