帖子id,帖子标题,帖子点赞数,帖子评论数,comment_level,comment_id,parent_comment_id,user_id,content,comment_time,location,like_count,reply_count,char_len,post_category,robot_status,human_role,effective_token_count,robot_status_group,topic,topic_prob
69df625d0000000021005c63,"“扶我起来，我还能再跑10公里”

",,9992.0,2,69e0008d000000000c03214f,69dfff510000000002029de5,64e027dd0000000001004329,你怎么敢假定机器人的性别[汗颜R],2026.04.16,河北,34.0,,17,失败|观众,失败,观众,3,失败,0,0.31292912952933133
69db34bb000000001a0348ae,"机器人抢救现场

",4896.0,1198.0,1,69dc89b6000000000202b60b,,5cbfada9000000001603a627,机器人有医保吗,2026.04.13,浙江,15.0,3.0,7,失败|抢救者,失败,抢救者,2,失败,0,0.31292912952933133
69e2583b00000000230211ea,"

",,2406.0,1,69e45606000000001401bc04,,5bfb941625225900018d37d6,平账机器人？,2026.04.19,江苏,10.0,1.0,6,失败|抢救者,失败,抢救者,2,失败,0,0.31292912952933133
69e2583b00000000230211ea,"

",,2406.0,2,69e2f812000000001401d81d,69e2f781000000001401880a,635c1478000000001802aabb,机器人别串,2026.04.18,云南,6.0,,5,失败|抢救者,失败,抢救者,2,失败,0,0.31292912952933133
69db34bb000000001a0348ae,"机器人抢救现场

",4896.0,1198.0,1,69dc9a60000000003501d64c,,670cdc18000000001e00ee6c,机器人🤖别闹了行不,2026.04.13,北京,5.0,0.0,9,失败|抢救者,失败,抢救者,2,失败,0,0.31292912952933133
69df625d0000000021005c63,"“扶我起来，我还能再跑10公里”

",,9992.0,1,69df952b000000001500a947,,643bfb7b000000000d019881,我买的机器人基要赔了吗,2026.04.15,江苏,5.0,2.0,11,失败|观众,失败,观众,2,失败,0,0.31292912952933133
69df625d0000000021005c63,"“扶我起来，我还能再跑10公里”

",,9992.0,1,69df9f06000000003500d003,,566d46fe6a6a693ce0a2f00c,以后会不会说笑机器人是很不人道的[笑哭R],2026.04.15,广东,2.0,0.0,21,失败|观众,失败,观众,2,失败,0,0.31292912952933133
69db34bb000000001a0348ae,"机器人抢救现场

",4896.0,1198.0,2,69def67400000000350130bb,69dcbf41000000000203506c,5b825f93f25aeb000105b155,机器人老了怎门办！,2026.04.15,北京,2.0,,9,失败|抢救者,失败,抢救者,2,失败,0,0.31292912952933133
69e48b0b000000001a02578c,"北京马拉松机器人中暑了🥵

",3334.0,467.0,2,69eb1ad5000000001401d42f,69eb03ef000000001401e81b,65d3f262000000000b0303f4,不，并不看好机器人概念的,2026.04.24,重庆,2.0,,12,失败|服务者,失败,服务者,3,失败,0,0.31292912952933133
69e2583b00000000230211ea,"

",,2406.0,1,69e2ea05000000001401c421,,601e0da500000000010089d4,这就是满网吹爆的机器人吗,2026.04.18,黑龙江,1.0,0.0,12,失败|抢救者,失败,抢救者,2,失败,0,0.31292912952933133
69e48b0b000000001a02578c,"北京马拉松机器人中暑了🥵

",3334.0,467.0,1,69eae3fd0000000014018826,,5bbca207cb2cc70001289d10,大炼机器人,2026.04.24,北京,1.0,0.0,5,失败|服务者,失败,服务者,2,失败,0,0.31292912952933133
69e2583b00000000230211ea,"

",,2406.0,1,69eaf17b0000000014019821,,5fba4ebd00000000010058c7,机器人什么牌子？,2026.04.24,山西,0.0,0.0,8,失败|抢救者,失败,抢救者,2,失败,0,0.31292912952933133
69e2583b00000000230211ea,"

",,2406.0,1,69e9c453000000001401d404,,5d80d8760000000001007d29,想减肥，买个机器人替我减,2026.04.23,广东,0.0,0.0,12,失败|抢救者,失败,抢救者,3,失败,0,0.31292912952933133
69e2583b00000000230211ea,"

",,2406.0,1,69e962f0000000001401980d,,5fd9b98e000000000100a52d,机器人儿🤖也调皮捣蛋摊牌了！我不干了！😁😁😁😁😁,2026.04.23,内蒙古,0.0,0.0,24,失败|抢救者,失败,抢救者,3,失败,0,0.31292912952933133
69e2583b00000000230211ea,"

",,2406.0,1,69e8507a000000001401dc2d,,61bbdc5300000000100043bf,这时候再出来一个清洁机器人，那就大结局了,2026.04.22,韩国,0.0,0.0,20,失败|抢救者,失败,抢救者,4,失败,0,0.31292912952933133
69e2583b00000000230211ea,"

",,2406.0,1,69e79b4b0000000014019409,,56529f4c03eb844eeed05830,魔法原子机器人,2026.04.21,江苏,0.0,0.0,7,失败|抢救者,失败,抢救者,3,失败,0,0.31292912952933133
69e2583b00000000230211ea,"

",,2406.0,1,69e453d7000000001401c426,,60057e430000000001008edf,机器人不精摔，一摔就死[大笑R],2026.04.19,江西,0.0,0.0,16,失败|抢救者,失败,抢救者,2,失败,0,0.31292912952933133
69e2583b00000000230211ea,"

",,2406.0,1,69e452990000000014018c19,,67a4e2cb00000000060125fb,这个机器人会用暗器[大笑R],2026.04.19,陕西,0.0,0.0,14,失败|抢救者,失败,抢救者,2,失败,0,0.31292912952933133
69e2583b00000000230211ea,"

",,2406.0,1,69e43eb8000000001401cc12,,610347fe000000000101d153,这机器人气性咋这么大啊,2026.04.19,辽宁,0.0,0.0,11,失败|抢救者,失败,抢救者,2,失败,0,0.31292912952933133
69e2583b00000000230211ea,"

",,2406.0,1,69e4177c000000001401c801,,6739bc9d000000001d02def4,这机器人发脾胃了,2026.04.19,陕西,0.0,0.0,8,失败|抢救者,失败,抢救者,2,失败,0,0.31292912952933133
69e2583b00000000230211ea,"

",,2406.0,1,69e310b5000000001401d80d,,678e40a9000000000e013ff7,机器人磕到甲沟炎了吗[doge][爆炸R],2026.04.18,福建,0.0,0.0,21,失败|抢救者,失败,抢救者,3,失败,0,0.31292912952933133
69e2583b00000000230211ea,"

",,2406.0,1,69e30a110000000014019403,,60350bc30000000001009dae,机器人一败涂地,2026.04.18,广东,0.0,0.0,7,失败|抢救者,失败,抢救者,2,失败,0,0.31292912952933133
69e2583b00000000230211ea,"

",,2406.0,1,69e3038f000000001401c82e,,6561ec4c000000000202ba75,幸好吧机器人清仓了,2026.04.18,天津,0.0,0.0,9,失败|抢救者,失败,抢救者,3,失败,0,0.31292912952933133
69e2583b00000000230211ea,"

",,2406.0,1,69e2ef41000000001401b006,,5df42fd90000000001004d74,扶机器人会不会被起诉[吃瓜R],2026.04.18,辽宁,0.0,0.0,15,失败|抢救者,失败,抢救者,2,失败,0,0.31292912952933133
69e2583b00000000230211ea,"

",,2406.0,1,69e2eb8f000000001401c412,,651e9c920000000023026f64,玉树机器人？,2026.04.18,广东,0.0,0.0,6,失败|抢救者,失败,抢救者,2,失败,0,0.31292912952933133
69e2583b00000000230211ea,"

",,2406.0,1,69e309e9000000001401a019,,5f9d80d30000000001001079,这机器人脑子里填的是土吗？[偷笑R],2026.04.18,广东,0.0,0.0,18,失败|抢救者,失败,抢救者,2,失败,0,0.31292912952933133
69db34bb000000001a0348ae,"机器人抢救现场

",4896.0,1198.0,1,69dcaf66000000003501eec6,,608bd4660000000001006bad,机器人救机器人吗[doge],2026.04.13,广西,0.0,0.0,14,失败|抢救者,失败,抢救者,2,失败,0,0.31292912952933133
69db34bb000000001a0348ae,"机器人抢救现场

",4896.0,1198.0,1,69dca4c4000000001400b22f,,5711a125aed7587b59cf06b7,下辈子投胎做机器人。。,2026.04.13,广东,0.0,0.0,11,失败|抢救者,失败,抢救者,3,失败,0,0.31292912952933133
69db34bb000000001a0348ae,"机器人抢救现场

",4896.0,1198.0,1,69dc9505000000003100185e,,5f1458ae000000000101e87f,oh是救 机器人啊,2026.04.13,上海,0.0,0.0,9,失败|抢救者,失败,抢救者,2,失败,0,0.31292912952933133
69df625d0000000021005c63,"“扶我起来，我还能再跑10公里”

",,9992.0,1,69dfab8a000000003501bdd7,,5ddf525600000000010064ec,话说，喝酒能骑机器人么,2026.04.15,北京,0.0,0.0,11,失败|观众,失败,观众,2,失败,0,0.31292912952933133
69df625d0000000021005c63,"“扶我起来，我还能再跑10公里”

",,9992.0,2,69df9ad30000000002029d07,69df971b00000000350151b3,568ba97e82ec392c302eae2e,然后徒手劈人了[石化R],2026.04.15,上海,234.0,,12,失败|观众,失败,观众,2,失败,1,0.39109212020325773
69df625d0000000021005c63,"“扶我起来，我还能再跑10公里”

",,9992.0,2,69e17fad000000001401b809,69e15f9e000000001401bc00,60055a750000000001000828,嗯，人都留给你丢才对,2026.04.17,黑龙江,3.0,,10,失败|观众,失败,观众,2,失败,1,0.39109212020325773
69db34bb000000001a0348ae,"机器人抢救现场

",4896.0,1198.0,2,69ddbc0a000000003502d307,69dcbdf40000000035014e3a,63c370200000000026010229,给我这个电子信息类的人看笑了[笑哭R],2026.04.14,浙江,1.0,,19,失败|抢救者,失败,抢救者,2,失败,1,0.39109212020325773
69df625d0000000021005c63,"“扶我起来，我还能再跑10公里”

",,9992.0,1,69e0675a00000000020358f1,,5dcfb5120000000001000755,真踏马笑人,2026.04.16,四川,0.0,0.0,5,失败|观众,失败,观众,2,失败,1,0.39109212020325773
69df625d0000000021005c63,"“扶我起来，我还能再跑10公里”

",,9992.0,2,69e4c114000000001401bc0a,69e4c049000000001401c834,5b068f5f4eacab3bf800b9ea,再不多笑笑过阵子就能追着人打了,2026.04.19,广东,0.0,,15,失败|观众,失败,观众,4,失败,1,0.39109212020325773
69df625d0000000021005c63,"“扶我起来，我还能再跑10公里”

",,9992.0,2,69e258af0000000014018c00,69e2494a0000000014019c11,5d413c040000000010009e46,不愧是套人最狠的,2026.04.17,北京,0.0,,8,失败|观众,失败,观众,3,失败,1,0.39109212020325773
69e2583b00000000230211ea,"

",,2406.0,1,69e80b9b000000001401a80e,,6097f2f90000000001002e67,本末倒置了，人抬机器人。,2026.04.22,广东,0.0,0.0,12,失败|抢救者,失败,抢救者,3,失败,1,0.3301458185717624
