post_category,topic,mean_share_post_averaged,n_posts_in_category
失败|抢救者,0,0.32237432460812954,2
失败|抢救者,1,0.07816026118334383,2
失败|抢救者,2,0.079928212765145,2
失败|抢救者,3,0.06336369016934915,2
失败|抢救者,4,0.05998816274318881,2
失败|抢救者,5,0.06473833934742348,2
失败|抢救者,6,0.07160585753288656,2
失败|抢救者,7,0.11954674761822937,2
失败|抢救者,8,0.07421005403134964,2
失败|抢救者,9,0.06608435000095461,2
失败|服务者,0,0.193717277486911,1
失败|服务者,1,0.09947643979057591,1
失败|服务者,2,0.04712041884816754,1
失败|服务者,3,0.09424083769633508,1
失败|服务者,4,0.04712041884816754,1
失败|服务者,5,0.07853403141361257,1
失败|服务者,6,0.13089005235602094,1
失败|服务者,7,0.07853403141361257,1
失败|服务者,8,0.12041884816753927,1
失败|服务者,9,0.1099476439790576,1
失败|观众,0,0.20167954014729655,2
失败|观众,1,0.11247081013112988,2
失败|观众,2,0.09955990659241962,2
失败|观众,3,0.09529369498832405,2
失败|观众,4,0.0625785881084965,2
失败|观众,5,0.09987425902640559,2
失败|观众,6,0.07001077779773665,2
失败|观众,7,0.08420154481767558,2
失败|观众,8,0.08732261541225075,2
失败|观众,9,0.08700826297826478,2
