robot_status,topic,mean_share_post_averaged,n_posts_in_status
失败,0,0.24329872841687558,5
失败,1,0.07326476693955608,5
失败,2,0.06223346156461497,5
失败,3,0.06262632710118143,5
失败,4,0.06417837005763703,5
失败,5,0.0654657069009448,5
失败,6,0.061697041187979675,5
失败,7,0.09543195383302025,5
失败,8,0.07638607030119919,5
失败,9,0.06255516459300584,5
失败,10,0.053680580934707865,5
失败,11,0.07918182816927725,5
