post_category,topic,mean_share_post_averaged,n_posts_in_category
失败|抢救者,0,0.38308226893483777,2
失败|抢救者,1,0.09756954388376576,2
失败|抢救者,2,0.08905817438952213,2
失败|抢救者,3,0.09243370181568245,2
失败|抢救者,4,0.13508601103537812,2
失败|抢救者,5,0.08131049888309755,2
失败|抢救者,6,0.12145980105771617,2
失败|服务者,0,0.2931937172774869,1
失败|服务者,1,0.15706806282722513,1
失败|服务者,2,0.08376963350785341,1
失败|服务者,3,0.12041884816753927,1
失败|服务者,4,0.09947643979057591,1
失败|服务者,5,0.09947643979057591,1
失败|服务者,6,0.14659685863874344,1
失败|观众,0,0.25828543201005927,2
失败|观众,1,0.13270163463265672,2
失败|观众,2,0.1306358900664631,2
失败|观众,3,0.14720675408658163,2
失败|观众,4,0.06983114783545896,2
失败|观众,5,0.136675947548051,2
失败|观众,6,0.1246631938207293,2
