robot_status,topic,mean_share_post_averaged,n_posts_in_status
,0,0.39617366129014736,18
,1,0.09713184112023052,18
,2,0.0961094202368293,18
,3,0.04937116252262763,18
,4,0.0860573923385373,18
,5,0.054753167149862364,18
,6,0.03768758143114243,18
,7,0.02884969708906301,18
,8,0.023002400266200998,18
,9,0.03484670383615717,18
,10,0.015979566976820483,18
,11,0.026940780013623957,18
,12,0.012550753963832255,18
,13,0.03156180805484467,18
,14,0.008984063710080549,18
中性,0,0.33312314784062486,3
中性,1,0.11039872669307622,3
中性,2,0.13131940332991582,3
中性,3,0.005694261936049058,3
中性,4,0.18258059650963723,3
中性,5,0.02880022590929292,3
中性,6,0.02661012516465867,3
中性,7,0.031866366951780876,3
中性,8,0.009861068993789098,3
中性,9,0.05322025032931734,3
中性,10,0.022788279030066153,3
中性,11,0.0004380201489268506,3
中性,12,0.021901007446342532,3
中性,13,0.0,3
中性,14,0.04139851971652234,3
失败,0,0.4469845087106707,3
失败,1,0.06651752629269876,3
失败,2,0.13470613625813677,3
失败,3,0.07392547970735988,3
失败,4,0.027057582067339728,3
失败,5,0.04422168855875214,3
失败,6,0.014126957891359515,3
失败,7,0.14587304813816845,3
失败,8,0.0036978341257263604,3
失败,9,0.018641265471297675,3
失败,10,0.010293007172048134,3
失败,11,0.01289844157052019,3
失败,12,0.0005282620179609086,3
失败,13,0.0005282620179609086,3
失败,14,0.0,3
弱势,0,0.20301450863037912,4
弱势,1,0.15064524894765713,4
弱势,2,0.37926007295332204,4
弱势,3,0.010032434775822063,4
弱势,4,0.018135859184023415,4
弱势,5,0.01592257810181221,4
弱势,6,0.026191287985603027,4
弱势,7,0.03152748795267547,4
弱势,8,0.0022281639928698753,4
弱势,9,0.028168293959845478,4
弱势,10,0.01287314803895933,4
弱势,11,0.0038013374965605523,4
弱势,12,0.05782900917129105,4
弱势,13,0.008834894543540419,4
弱势,14,0.05153567426563874,4
强势,0,0.4530719939690916,1
强势,1,0.06860158311345646,1
强势,2,0.03524312099509989,1
强势,3,0.20806633999246135,1
强势,4,0.10648322653599698,1
强势,5,0.03788164342254052,1
强势,6,0.01601960045231813,1
强势,7,0.006596306068601583,1
强势,8,0.04052016584998115,1
强势,9,0.009234828496042216,1
强势,10,0.013381078024877497,1
强势,11,0.003580851865812288,1
强势,12,0.0007538635506973238,1
强势,13,0.0,1
强势,14,0.0005653976630229929,1
成功,0,0.32328862575013184,4
成功,1,0.11482756632781281,4
成功,2,0.10362900887316592,4
成功,3,0.01841240613858488,4
成功,4,0.12087389499672746,4
成功,5,0.03534293074070085,4
成功,6,0.10962226217402231,4
成功,7,0.011772030333910517,4
成功,8,0.034618430391352734,4
成功,9,0.018412665042819305,4
成功,10,0.07329689342535135,4
成功,11,0.025035866866609777,4
成功,12,0.0023536120937965163,4
成功,13,0.00020781379883624273,4
成功,14,0.00830599304617747,4
