帖子id,topic,count,n_comments,share_within_cell
69e40352000000002102fc75,0,686,690,0.9942028985507246
69e40352000000002102fc75,1,4,690,0.005797101449275362
69e429b4000000001b00037a,0,436,437,0.9977116704805492
69e429b4000000001b00037a,1,1,437,0.002288329519450801
69e43a5a000000001d01dcc7,0,64,64,1.0
69e44f3a000000002301079c,0,4,4,1.0
69e46032000000001f002048,0,373,448,0.8325892857142857
69e46032000000001f002048,1,75,448,0.16741071428571427
69e4c771000000002102c3fc,0,22,22,1.0
69e5a09a000000002103ba03,0,35,36,0.9722222222222222
69e5a09a000000002103ba03,1,1,36,0.027777777777777776
69e634590000000022003bb5,0,271,271,1.0
