Topic,ctfidf_top_terms
0,"机器人,跑步,本人,比赛,人类,评论,遥控,严肃,马拉松,统治,孩子,一样,地球,名状,知道"
1,"凉面,麻酱,加点,好吃,鸡丝,我要,花生米,黄瓜,要加,凉皮,豆芽,份量,糖醋,加一点,放点"
