Topic,ctfidf_top_terms
-1,"孩子,可爱,第一,奶瓶,小派,倒数,鲁班,参加,摔倒,鞋子,宝宝,苍蝇,马拉松,最后,随时"
0,"可爱,孩子,真的,东西,评论,幼儿园,小小的,一下,喜欢,下次,小朋友,一定,学校,知道,一样"
1,"机器人,人类,机器,轮子,人形,小机器人,肯定,人形机器人,机械,为什么,马拉松,需要,机器狗,形态,跑步"
2,"短腿,腿短,这小,步伐,太短,倒腾,挺快,小腿,跑得慢,迈着,大人,不快,容易,人家,跑步"
