robot_status,topic,mean_share_post_averaged,n_posts_in_status
,0,0.3930722891566265,1
,1,0.0286144578313253,1
,2,0.19427710843373494,1
,3,0.03313253012048193,1
,4,0.04743975903614458,1
,5,0.002259036144578313,1
,6,0.04743975903614458,1
,7,0.07981927710843373,1
,8,0.009789156626506024,1
,9,0.03237951807228916,1
,10,0.030873493975903613,1
,11,0.006024096385542169,1
,12,0.008283132530120483,1
,13,0.004518072289156626,1
,14,0.012048192771084338,1
,15,0.017319277108433735,1
,16,0.01355421686746988,1
,17,0.016566265060240965,1
,18,0.02033132530120482,1
,19,0.002259036144578313,1
中性,0,0.31560867044455665,3
中性,1,0.026940844227496305,3
中性,2,0.20198956404645682,3
中性,3,0.16870710131104005,3
中性,4,0.02698610409770147,3
中性,5,0.036991901849669905,3
中性,6,0.021470384708896742,3
中性,7,0.0029175784099197666,3
中性,8,0.014427425237053246,3
中性,9,0.026258205689277902,3
中性,10,0.036672464418635094,3
中性,11,0.0,3
中性,12,0.014062727935813276,3
中性,13,0.03772279264620621,3
中性,14,0.02548205502253642,3
中性,15,0.0032822757111597377,3
中性,16,0.0025528811086797955,3
中性,17,0.012399708242159009,3
中性,18,0.02479792029026165,3
中性,19,0.0007293946024799417,3
失败,0,0.3205848811815819,3
失败,1,0.08587568273843327,3
失败,2,0.15090516226436002,3
失败,3,0.03351570471533905,3
失败,4,0.04035255389189763,3
失败,5,0.1437455849966065,3
失败,6,0.010442723843557674,3
失败,7,0.1218540936604014,3
失败,8,0.009253385413059638,3
失败,9,0.0018264840182648401,3
失败,10,0.00684931506849315,3
失败,11,0.0015503875968992248,3
失败,12,0.0009132420091324201,3
失败,13,0.0,3
失败,14,0.0,3
失败,15,0.011993111440456899,3
失败,16,0.0009132420091324201,3
失败,17,0.0,3
失败,18,0.006297122225761921,3
失败,19,0.05312732292662207,3
弱势,0,0.20133816252053768,4
弱势,1,0.02581253229029252,4
弱势,2,0.4010558461220165,4
弱势,3,0.02325013502768801,4
弱势,4,0.014371600108413252,4
弱势,5,0.03138924424778138,4
弱势,6,0.01896200373658083,4
弱势,7,0.002613240418118467,4
弱势,8,0.0037467983478321064,4
弱势,9,0.09833819146202623,4
弱势,10,0.021343125594718258,4
弱势,11,0.0,4
弱势,12,0.00043554006968641115,4
弱势,13,0.057825534058461026,4
弱势,14,0.03791413216795606,4
弱势,15,0.009753721621208324,4
弱势,16,0.04343056565357117,4
弱势,17,0.0,4
弱势,18,0.0063009824853151285,4
弱势,19,0.00211864406779661,4
强势,0,0.48320675105485233,1
强势,1,0.24759493670886076,1
强势,2,0.044556962025316456,1
强势,3,0.09232067510548524,1
强势,4,0.035274261603375524,1
强势,5,0.008438818565400843,1
强势,6,0.009451476793248944,1
强势,7,0.0015189873417721519,1
强势,8,0.0033755274261603376,1
强势,9,0.0008438818565400844,1
强势,10,0.016033755274261603,1
强势,11,0.004894514767932489,1
强势,12,0.021265822784810127,1
强势,13,0.0010126582278481013,1
强势,14,0.0016877637130801688,1
强势,15,0.010970464135021098,1
强势,16,0.001350210970464135,1
强势,17,0.008438818565400843,1
强势,18,0.007088607594936709,1
强势,19,0.0006751054852320675,1
成功,0,0.3507815016961358,4
成功,1,0.041461756400780786,4
成功,2,0.12864692895180702,4
成功,3,0.08109661341368658,4
成功,4,0.031104904580514337,4
成功,5,0.011741476680501071,4
成功,6,0.047966769003354365,4
成功,7,0.005681818181818182,4
成功,8,0.08016563382417041,4
成功,9,0.0022824397824397825,4
成功,10,0.1594211344211344,4
成功,11,0.01531615403566623,4
成功,12,0.007662222601246991,4
成功,13,0.0068556105141471,4
成功,14,0.0035936285936285935,4
成功,15,0.012877366535903122,4
成功,16,0.0044867057062179016,4
成功,17,0.0002913752913752914,4
成功,18,0.0063806451001572955,4
成功,19,0.0021853146853146855,4
