excluded_post_id,robot_status,topic,delta_mean_share
69e4c771000000002102c3fc,强势,5,0.0
69e4c771000000002102c3fc,强势,6,0.0
69e4c771000000002102c3fc,成功,0,0.0
69e4c771000000002102c3fc,成功,1,0.0
69e4c771000000002102c3fc,成功,2,0.0
69e4c771000000002102c3fc,成功,3,0.0
69e4c771000000002102c3fc,成功,4,0.0
69e4c771000000002102c3fc,成功,5,0.0
69e4c771000000002102c3fc,成功,6,0.0
69e59e520000000022027a90,,0,-0.0026945533039245406
69e59e520000000022027a90,,1,-0.0012924826692552738
69e59e520000000022027a90,,2,-4.3399078047151596e-05
69e59e520000000022027a90,,3,-0.0018445152987377755
69e59e520000000022027a90,,4,0.0014428048020366235
69e59e520000000022027a90,,5,0.0018921751541878529
69e59e520000000022027a90,,6,0.002539970393740293
69e59e520000000022027a90,中性,0,0.0
69e59e520000000022027a90,中性,1,0.0
69e59e520000000022027a90,中性,2,0.0
69e59e520000000022027a90,中性,3,0.0
69e59e520000000022027a90,中性,4,0.0
69e59e520000000022027a90,中性,5,0.0
69e59e520000000022027a90,中性,6,0.0
69e59e520000000022027a90,失败,0,0.0
69e59e520000000022027a90,失败,1,0.0
69e59e520000000022027a90,失败,2,0.0
69e59e520000000022027a90,失败,3,0.0
69e59e520000000022027a90,失败,4,0.0
69e59e520000000022027a90,失败,5,0.0
69e59e520000000022027a90,失败,6,0.0
69e59e520000000022027a90,弱势,0,0.0
69e59e520000000022027a90,弱势,1,0.0
69e59e520000000022027a90,弱势,2,0.0
69e59e520000000022027a90,弱势,3,0.0
69e59e520000000022027a90,弱势,4,0.0
69e59e520000000022027a90,弱势,5,0.0
69e59e520000000022027a90,弱势,6,0.0
69e59e520000000022027a90,强势,0,0.0
69e59e520000000022027a90,强势,1,0.0
69e59e520000000022027a90,强势,2,0.0
69e59e520000000022027a90,强势,3,0.0
69e59e520000000022027a90,强势,4,0.0
69e59e520000000022027a90,强势,5,0.0
69e59e520000000022027a90,强势,6,0.0
69e59e520000000022027a90,成功,0,0.0
69e59e520000000022027a90,成功,1,0.0
69e59e520000000022027a90,成功,2,0.0
69e59e520000000022027a90,成功,3,0.0
69e59e520000000022027a90,成功,4,0.0
69e59e520000000022027a90,成功,5,0.0
69e59e520000000022027a90,成功,6,0.0
69e5a09a000000002103ba03,,0,0.0
69e5a09a000000002103ba03,,1,0.0
69e5a09a000000002103ba03,,2,0.0
69e5a09a000000002103ba03,,3,0.0
69e5a09a000000002103ba03,,4,0.0
69e5a09a000000002103ba03,,5,0.0
69e5a09a000000002103ba03,,6,0.0
69e5a09a000000002103ba03,中性,0,0.05888088314732132
69e5a09a000000002103ba03,中性,1,0.032665823734575064
69e5a09a000000002103ba03,中性,2,-0.03156019894079436
69e5a09a000000002103ba03,中性,3,-0.03679719250505287
69e5a09a000000002103ba03,中性,4,-0.023892264200681426
69e5a09a000000002103ba03,中性,5,0.01004484887543361
69e5a09a000000002103ba03,中性,6,-0.009341900110801368
69e5a09a000000002103ba03,失败,0,0.0
69e5a09a000000002103ba03,失败,1,0.0
69e5a09a000000002103ba03,失败,2,0.0
69e5a09a000000002103ba03,失败,3,0.0
69e5a09a000000002103ba03,失败,4,0.0
69e5a09a000000002103ba03,失败,5,0.0
69e5a09a000000002103ba03,失败,6,0.0
69e5a09a000000002103ba03,弱势,0,0.0
69e5a09a000000002103ba03,弱势,1,0.0
69e5a09a000000002103ba03,弱势,2,0.0
69e5a09a000000002103ba03,弱势,3,0.0
69e5a09a000000002103ba03,弱势,4,0.0
69e5a09a000000002103ba03,弱势,5,0.0
69e5a09a000000002103ba03,弱势,6,0.0
69e5a09a000000002103ba03,强势,0,0.0
69e5a09a000000002103ba03,强势,1,0.0
69e5a09a000000002103ba03,强势,2,0.0
69e5a09a000000002103ba03,强势,3,0.0
69e5a09a000000002103ba03,强势,4,0.0
69e5a09a000000002103ba03,强势,5,0.0
69e5a09a000000002103ba03,强势,6,0.0
69e5a09a000000002103ba03,成功,0,0.0
69e5a09a000000002103ba03,成功,1,0.0
69e5a09a000000002103ba03,成功,2,0.0
69e5a09a000000002103ba03,成功,3,0.0
69e5a09a000000002103ba03,成功,4,0.0
69e5a09a000000002103ba03,成功,5,0.0
69e5a09a000000002103ba03,成功,6,0.0
69e634590000000022003bb5,,0,-0.00805741595801146
69e634590000000022003bb5,,1,0.0015294944970625224
69e634590000000022003bb5,,2,0.0021821075505970566
69e634590000000022003bb5,,3,0.00040690422213916777
69e634590000000022003bb5,,4,0.004517748678504185
69e634590000000022003bb5,,5,0.0014105745717166024
69e634590000000022003bb5,,6,-0.0019894135620080744
69e634590000000022003bb5,中性,0,0.0
69e634590000000022003bb5,中性,1,0.0
69e634590000000022003bb5,中性,2,0.0
69e634590000000022003bb5,中性,3,0.0
69e634590000000022003bb5,中性,4,0.0
69e634590000000022003bb5,中性,5,0.0
69e634590000000022003bb5,中性,6,0.0
69e634590000000022003bb5,失败,0,0.0
69e634590000000022003bb5,失败,1,0.0
69e634590000000022003bb5,失败,2,0.0
69e634590000000022003bb5,失败,3,0.0
69e634590000000022003bb5,失败,4,0.0
69e634590000000022003bb5,失败,5,0.0
69e634590000000022003bb5,失败,6,0.0
69e634590000000022003bb5,弱势,0,0.0
69e634590000000022003bb5,弱势,1,0.0
69e634590000000022003bb5,弱势,2,0.0
69e634590000000022003bb5,弱势,3,0.0
69e634590000000022003bb5,弱势,4,0.0
69e634590000000022003bb5,弱势,5,0.0
69e634590000000022003bb5,弱势,6,0.0
69e634590000000022003bb5,强势,0,0.0
69e634590000000022003bb5,强势,1,0.0
69e634590000000022003bb5,强势,2,0.0
69e634590000000022003bb5,强势,3,0.0
69e634590000000022003bb5,强势,4,0.0
69e634590000000022003bb5,强势,5,0.0
69e634590000000022003bb5,强势,6,0.0
69e634590000000022003bb5,成功,0,0.0
69e634590000000022003bb5,成功,1,0.0
69e634590000000022003bb5,成功,2,0.0
69e634590000000022003bb5,成功,3,0.0
69e634590000000022003bb5,成功,4,0.0
69e634590000000022003bb5,成功,5,0.0
69e634590000000022003bb5,成功,6,0.0
69e6f2bc0000000023005345,,0,0.0
69e6f2bc0000000023005345,,1,0.0
69e6f2bc0000000023005345,,2,0.0
69e6f2bc0000000023005345,,3,0.0
69e6f2bc0000000023005345,,4,0.0
69e6f2bc0000000023005345,,5,0.0
69e6f2bc0000000023005345,,6,0.0
69e6f2bc0000000023005345,中性,0,0.0
69e6f2bc0000000023005345,中性,1,0.0
69e6f2bc0000000023005345,中性,2,0.0
69e6f2bc0000000023005345,中性,3,0.0
69e6f2bc0000000023005345,中性,4,0.0
69e6f2bc0000000023005345,中性,5,0.0
69e6f2bc0000000023005345,中性,6,0.0
69e6f2bc0000000023005345,失败,0,0.0
69e6f2bc0000000023005345,失败,1,0.0
69e6f2bc0000000023005345,失败,2,0.0
69e6f2bc0000000023005345,失败,3,0.0
69e6f2bc0000000023005345,失败,4,0.0
69e6f2bc0000000023005345,失败,5,0.0
69e6f2bc0000000023005345,失败,6,0.0
69e6f2bc0000000023005345,弱势,0,-0.04078363784474154
69e6f2bc0000000023005345,弱势,1,0.011540046353290229
69e6f2bc0000000023005345,弱势,2,0.033822979809798204
69e6f2bc0000000023005345,弱势,3,-0.0012407678340451839
69e6f2bc0000000023005345,弱势,4,0.0029781344598118903
69e6f2bc0000000023005345,弱势,5,-0.003746161813272343
69e6f2bc0000000023005345,弱势,6,-0.0025705931308412228
69e6f2bc0000000023005345,强势,0,0.0
69e6f2bc0000000023005345,强势,1,0.0
69e6f2bc0000000023005345,强势,2,0.0
69e6f2bc0000000023005345,强势,3,0.0
69e6f2bc0000000023005345,强势,4,0.0
69e6f2bc0000000023005345,强势,5,0.0
69e6f2bc0000000023005345,强势,6,0.0
69e6f2bc0000000023005345,成功,0,0.0
69e6f2bc0000000023005345,成功,1,0.0
69e6f2bc0000000023005345,成功,2,0.0
69e6f2bc0000000023005345,成功,3,0.0
69e6f2bc0000000023005345,成功,4,0.0
69e6f2bc0000000023005345,成功,5,0.0
69e6f2bc0000000023005345,成功,6,0.0
