post_category,topic,mean_share_post_averaged,n_posts_in_category
中性|观众,0,0.2624912033779029,1
中性|观众,1,0.23645320197044334,1
中性|观众,2,0.021815622800844477,1
中性|观众,3,0.07881773399014778,1
中性|观众,4,0.4004222378606615,1
中性|评价者,0,0.31002741872307094,2
中性|评价者,1,0.2563650607128868,2
中性|评价者,2,0.028006267136701922,2
中性|评价者,3,0.2853505679592636,2
中性|评价者,4,0.12025068546807677,2
失败|抢救者,0,0.47834766584766586,2
失败|抢救者,1,0.30738124488124485,2
失败|抢救者,2,0.0170966420966421,2
失败|抢救者,3,0.08297502047502048,2
失败|抢救者,4,0.11419942669942669,2
失败|观众,0,0.38461538461538464,1
失败|观众,1,0.32051282051282054,1
失败|观众,2,0.01282051282051282,1
失败|观众,3,0.14102564102564102,1
失败|观众,4,0.14102564102564102,1
弱势|同伴,0,0.2903225806451613,1
弱势|同伴,1,0.22903225806451613,1
弱势|同伴,2,0.04516129032258064,1
弱势|同伴,3,0.11290322580645161,1
弱势|同伴,4,0.3225806451612903,1
弱势|观众,0,0.2315629008179314,2
弱势|观众,1,0.20431884606488782,2
弱势|观众,2,0.01745621228368973,2
弱势|观众,3,0.09060114804768814,2
弱势|观众,4,0.45606089278580286,2
弱势|评价者,0,0.0,1
弱势|评价者,1,0.2,1
弱势|评价者,2,0.0,1
弱势|评价者,3,0.2,1
弱势|评价者,4,0.6,1
强势|服务者,0,0.28747864932334777,1
强势|服务者,1,0.48784653790566285,1
强势|服务者,2,0.012876100381027461,1
强势|服务者,3,0.1644987518065957,1
强势|服务者,4,0.047299960583366184,1
成功|服务者,0,0.125,1
成功|服务者,1,0.375,1
成功|服务者,2,0.0,1
成功|服务者,3,0.5,1
成功|服务者,4,0.0,1
成功|被超越者,0,0.36397052736153657,2
成功|被超越者,1,0.3683500289759086,2
成功|被超越者,2,0.03416673565692524,2
成功|被超越者,3,0.1327758920440434,2
成功|被超越者,4,0.10073681596158623,2
成功|观众,0,0.3603927203065134,1
成功|观众,1,0.40948275862068967,1
成功|观众,2,0.014367816091954023,1
成功|观众,3,0.11542145593869732,1
成功|观众,4,0.1003352490421456,1
