post_category,topic,mean_share_post_averaged,n_posts_in_category
中性|观众,0,0.16115411681914146,1
中性|观众,1,0.2779732582688248,1
中性|观众,2,0.23082336382828994,1
中性|观众,3,0.211118930330753,1
中性|观众,4,0.11893033075299085,1
中性|评价者,0,0.2428515471993733,2
中性|评价者,1,0.20857814336075206,2
中性|评价者,2,0.1492361927144536,2
中性|评价者,3,0.19702311006658835,2
中性|评价者,4,0.20231100665883275,2
失败|抢救者,0,0.18514537264537265,2
失败|抢救者,1,0.1412264537264537,2
失败|抢救者,2,0.1678951678951679,2
失败|抢救者,3,0.25383906633906633,2
失败|抢救者,4,0.2518939393939394,2
失败|观众,0,0.24358974358974358,1
失败|观众,1,0.10256410256410256,1
失败|观众,2,0.2692307692307692,1
失败|观众,3,0.20512820512820512,1
失败|观众,4,0.1794871794871795,1
弱势|同伴,0,0.25483870967741934,1
弱势|同伴,1,0.25161290322580643,1
弱势|同伴,2,0.14516129032258066,1
弱势|同伴,3,0.19032258064516128,1
弱势|同伴,4,0.15806451612903225,1
弱势|观众,0,0.20197228705397507,2
弱势|观众,1,0.22946235202590468,2
弱势|观众,2,0.23443932799259865,2
弱势|观众,3,0.20922222923106037,2
弱势|观众,4,0.12490380369646124,2
弱势|评价者,0,0.4,1
弱势|评价者,1,0.2,1
弱势|评价者,2,0.0,1
弱势|评价者,3,0.4,1
弱势|评价者,4,0.0,1
强势|服务者,0,0.254105899356195,1
强势|服务者,1,0.1383523847063461,1
强势|服务者,2,0.14649848902903692,1
强势|服务者,3,0.2117987123899619,1
强势|服务者,4,0.24924451451846014,1
成功|服务者,0,0.625,1
成功|服务者,1,0.0,1
成功|服务者,2,0.25,1
成功|服务者,3,0.125,1
成功|服务者,4,0.0,1
成功|被超越者,0,0.20116731517509728,2
成功|被超越者,1,0.17374782680685485,2
成功|被超越者,2,0.21673151750972763,2
成功|被超越者,3,0.1728371553936584,2
成功|被超越者,4,0.23551618511466182,2
成功|观众,0,0.19276819923371646,1
成功|观众,1,0.19228927203065135,1
成功|观众,2,0.18582375478927204,1
成功|观众,3,0.18558429118773948,1
成功|观众,4,0.2435344827586207,1
