robot_status,topic,mean_share_post_averaged,n_posts_in_status
,0,0.11004041466302443,18
,1,0.09963081016634646,18
,2,0.09566822711271145,18
,3,0.09681729456674305,18
,4,0.10619540214752644,18
,5,0.10568814727165389,18
,6,0.12696307933966786,18
,7,0.06694801960568808,18
,8,0.07782608650174062,18
,9,0.11422251862489777,18
中性,0,0.1850733026573678,3
中性,1,0.10898246409062429,3
中性,2,0.07145057734048953,3
中性,3,0.07327619514383275,3
中性,4,0.0784875993700153,3
中性,5,0.07782815707424832,3
中性,6,0.1502100576848917,3
中性,7,0.03921839411237569,3
中性,8,0.09242280863613055,3
中性,9,0.1230504438900241,3
失败,0,0.11069636069636068,3
失败,1,0.09604097104097105,3
失败,2,0.0883969633969634,3
失败,3,0.11592799092799093,3
失败,4,0.15665490665490667,3
失败,5,0.09805172305172305,3
失败,6,0.11023173523173524,3
失败,7,0.07337144837144838,3
失败,8,0.07204319704319705,3
失败,9,0.07858470358470358,3
弱势,0,0.09872111313010867,4
弱势,1,0.12789623279471543,4
弱势,2,0.10114538546009744,4
弱势,3,0.1833227183349171,4
弱势,4,0.045735839829508886,4
弱势,5,0.1048626019022891,4
弱势,6,0.0830860852631943,4
弱势,7,0.034072381401980156,4
弱势,8,0.057540582868545624,4
弱势,9,0.16361705901464327,4
强势,0,0.13033766916305348,1
强势,1,0.05334384443568519,1
强势,2,0.05859939561161477,1
强势,3,0.055708842464853504,1
强势,4,0.1194324004729996,1
强势,5,0.1127315727236894,1
强势,6,0.07620549205097885,1
强势,7,0.16489291814479043,1
强势,8,0.18328734726054394,1
强势,9,0.04546051767179083,1
成功,0,0.21930205985087317,4
成功,1,0.09616743947651143,4
成功,2,0.04770427182923151,4
成功,3,0.06433507347383238,4
成功,4,0.1254207969627792,4
成功,5,0.07441736636269718,4
成功,6,0.09154699830521862,4
成功,7,0.056192080893695054,4
成功,8,0.1080958948337874,4
成功,9,0.11681801801137402,4
