robot_status,topic,mean_share_post_averaged,n_posts_in_status
,0,0.09974556856954386,18
,1,0.08023079427642353,18
,2,0.0771120482129357,18
,3,0.08548322851227634,18
,4,0.0980489338417054,18
,5,0.07679632575847678,18
,6,0.08262143886705982,18
,7,0.07598238940199914,18
,8,0.06519119020091584,18
,9,0.09819258067171567,18
,10,0.06338320027465945,18
,11,0.09721230141228843,18
中性,0,0.1692173769706432,3
中性,1,0.07586315318163679,3
中性,2,0.042033405066174395,3
中性,3,0.08233601529810568,3
中性,4,0.08392705651219252,3
中性,5,0.04376383236952952,3
中性,6,0.12216285679554045,3
中性,7,0.022753837275148053,3
中性,8,0.09031161933282301,3
中性,9,0.09818532542884652,3
中性,10,0.08289383530334483,3
中性,11,0.08655168646601502,3
失败,0,0.10606323106323107,3
失败,1,0.07982370482370482,3
失败,2,0.04653604653604654,3
失败,3,0.13841376341376344,3
失败,4,0.1265907515907516,3
失败,5,0.08301308301308302,3
失败,6,0.08586121086121086,3
失败,7,0.08348033348033347,3
失败,8,0.05793380793380793,3
失败,9,0.06155893655893655,3
失败,10,0.0604065604065604,3
失败,11,0.07031857031857032,3
弱势,0,0.0915614153964278,4
弱势,1,0.1185192891138952,4
弱势,2,0.07111862413341934,4
弱势,3,0.11428139512958098,4
弱势,4,0.04366271029057965,4
弱势,5,0.037994165481381695,4
弱势,6,0.10595421713877974,4
弱势,7,0.025076695907087228,4
弱势,8,0.035822160454009926,4
弱势,9,0.1182631217319879,4
弱势,10,0.1227792270246329,4
弱势,11,0.11496697819821763,4
强势,0,0.11890684535540665,1
强势,1,0.041387465510445406,1
强势,2,0.04611746156878203,1
强势,3,0.04953356983313625,1
强势,4,0.08592826172644856,1
强势,5,0.09801602943108659,1
强势,6,0.05505189856786231,1
强势,7,0.1658126396005781,1
强势,8,0.17225068979109184,1
强势,9,0.048745237156746814,1
强势,10,0.048219682039153854,1
强势,11,0.07003021941926159,1
成功,0,0.1964515841828651,4
成功,1,0.045930501552835915,4
成功,2,0.0743124773799181,4
成功,3,0.07539212139969975,4
成功,4,0.05586915989531244,4
成功,5,0.0648789397402604,4
成功,6,0.10884755757831821,4
成功,7,0.09571325559003482,4
成功,8,0.058975354102414536,4
成功,9,0.0807564609377156,4
成功,10,0.05303440766232773,4
成功,11,0.0898381799782974,4
